id,text,label
304,"What makes you think I don't. Yours is not the only religion on earth!! And I didn't just jump to the concluision that your soul needed concern, so don't jump to it with me.",sarc
1844,"Why don't you just sum it up with ""If you're not a fundamentalist Christian""?   You also fail to consider Christian agnostics.",notsarc
837,"So, then you DO feel that what you did was a sin. Otherwise you wouldn't have asked forgiveness for it.   I have one question. What was your motivation for starting this thread? Was it to try and somehow prove that a person can be a Christian and have an abortion? Just curious. IMO, you are right that you are forgiven for it, as God is a forgiving and loving God. But I hope you don't do it again.",sarc
638,"What quaint illogic. Only people who marry can get divorced, so a reduction in people marrying has no effect on rising divorce rates. If anything, a rising divorce rate among fewer marriages points to an even higher divorce rate than ""normal"".",sarc
165,"Proving, yet again, some Democrats are, after all, honorable men and women.",sarc
1416,"Congratulations. You are now part of a minority group. Marriage tends to either work or it doesn't. I know, brilliant observation. What I mean is either the couple is together for decades or spend x amount of years being unhappy until the unhappy is more than the baggage of divorce.",notsarc
1060,If guns laws don't affect criminals then how do you explain the low rates of criminal gun use in nations like the UK?,notsarc
1652,I think you are the same person as usa all the way and again.. you have no right to talk about murder because you murder the english language everytime you post.   And no.. the baby does not belong to god because there is no baby and I don't know if there is a god or not. Btw.. I'm not going to incubate something in my body because of you think it's wrong because someone who may or may not exist said so.,notsarc
1840,"why the comparison of gun owners yo violent killers and serial rapists? What law have I broken? Since we are doing comparisons your anti-freedom agenda is very similar to the bazi gun control laws of the 1930s, it is like the jim crow laws of the US. Your agenda is one of racism. This is insulting, ignorant, and shows your true colors as an enemy of freedom.",notsarc
1206,Evidence or proof for that delusion?,notsarc
1426,"So indignities offered our citizens will be tolerated if dispensed in small doses?   Maybe we might educate the pirates what they should ""know better"" than to try.   My taxes pay to have a Navy presence around the world. Americans are American interests.",notsarc
28,"Not much of anything else either, it would seem.",sarc
323,"I thought I'd give Brady and Penfold a chance to tell us what a bad man this guy was for defending himself like that.   BTW, here in Alaska he didn't need to have a concealed carry permit. Here, if you can legally own a gun you can carry it with a few exceptions.   Merry Christmas",sarc
767,How do you know if they WANT to believe in a deity? They simply don't.,sarc
1941,"Chuz, the purpose of this summary is not to summarise your arguments as a whole - it is to summarise what your argument is up to this point.   Why not post just a summary of your position so far, as you see it - I can do the same, then you can continue with your argument?   There's no point in writing an argument, summarising it and then leaving the thread before I've had a chance to respond to even your argument (never mind your summary). If you are going to simply ignore any criticisms of your reasoning, then I struggle to see the point of you repeatedly requesting a one-on-one debate in the first place - you essentially regress your argument to the 'because I said so' that you are (presumably) hoping to avoid, it's just that there's slightly more detail.",notsarc
